PULocationID,puday,mean_day,sd_day
206,1,1.263157894736842,0.45241392835886407
206,2,1.5333333333333334,0.7432233529572065
206,3,1.4545454545454546,0.6709817063202618
206,4,1.5454545454545454,0.5958006000151015
206,5,2.125,1.1474609652039003
206,6,1.5238095238095237,0.749603069567329
206,7,1.5,0.8591246929842246
207,1,3.7,2.002549395553741
207,2,17.01923076923077,9.12976254360233
207,3,20.846153846153847,10.018384307498392
207,4,19.75,11.05223781794048
207,5,19.923076923076923,7.180709872183711
207,6,20.71153846153846,8.3062380018628
207,7,3.020408163265306,2.1841264073458078
208,1,5.176470588235294,3.044377653005232
208,2,4.38,2.842031466599703
208,3,4.9411764705882355,2.708591993681458
208,4,4.108695652173913,2.46962220115246
208,5,5.403846153846154,2.7813074608093125
208,6,4.764705882352941,2.888516818674371
208,7,3.9607843137254903,2.029391872593615
209,1,513.1346153846154,88.31317465416033
209,2,479.3076923076923,74.76146078093676
209,3,524.7884615384615,68.68151463449745
209,4,559.5769230769231,89.75879358392146
209,5,627.3846153846154,113.42098464866505
209,6,652.2307692307693,109.97960869546885
209,7,656.3461538461538,104.20509276165954
210,1,6.137254901960785,3.2374039466408098
210,2,8.72,5.330084044212375
210,3,8.615384615384615,4.847290919775203
210,4,8.58,4.686454645343017
210,5,9.183673469387756,5.302017970341399
210,6,8.576923076923077,5.3149664889141635
210,7,6.0588235294117645,3.5575933702764986
211,1,2264.6923076923076,275.5124664245785
211,2,1872.423076923077,275.6225997559512
211,3,1993.6538461538462,234.84253252542703
211,4,2079.576923076923,258.17909471374645
211,5,2140.9423076923076,351.53804432285114
211,6,2274.3076923076924,249.69248054682976
211,7,2787.3846153846152,296.4275630754158
212,1,6.5,2.726054392160877
212,2,5.54,4.3151843907915
212,3,7.078431372549019,5.145262431615716
212,4,5.115384615384615,2.5410654408457556
212,5,5.25,3.0925273628855865
212,6,6.078431372549019,3.1676056399425856
212,7,6.392156862745098,3.206733112515284
213,1,11.096153846153847,5.591518841626076
213,2,12.346153846153847,8.7601696988322
213,3,12.788461538461538,6.393429649629861
213,4,11.73076923076923,6.823015791768401
213,5,12.423076923076923,6.728185239826398
213,6,12.137254901960784,6.390679487638657
213,7,9.76923076923077,4.812627934089219
214,1,1.1666666666666667,0.38924947208076144
214,2,1.0,0.0
214,3,1.5,0.7595545253127499
214,4,1.1176470588235294,0.3321055820775357
214,5,1.25,0.4629100498862757
214,6,1.3846153846153846,1.12089707663561
214,7,1.2666666666666666,0.5936168397046636
215,1,31.71153846153846,7.231023951740761
215,2,31.192307692307693,6.936797197154424
215,3,29.78846153846154,7.399884838694632
215,4,30.01923076923077,8.430780171410147
215,5,29.76923076923077,7.31534885076894
215,6,31.442307692307693,7.505327419118699
215,7,24.96153846153846,6.287122033894359
216,1,37.40384615384615,11.044046600282009
216,2,36.59615384615385,11.199193975521517
216,3,34.13461538461539,9.317975135912532
216,4,36.17307692307692,13.51066558184885
216,5,34.73076923076923,10.196338028949576
216,6,42.51923076923077,13.141000625367058
216,7,29.057692307692307,8.470047483577487
217,1,27.615384615384617,8.04924511417027
217,2,19.826923076923077,9.993568821891825
217,3,19.76923076923077,6.670436339948774
217,4,22.115384615384617,7.139104810564786
217,5,21.403846153846153,6.806166798255182
217,6,17.365384615384617,6.170864007111846
217,7,22.0,5.7701055143782956
218,1,8.826923076923077,4.032812252093256
218,2,11.058823529411764,4.793377784843929
218,3,11.647058823529411,6.405695994696485
218,4,11.75,6.761700099478985
218,5,11.942307692307692,5.723749838802755
218,6,12.653846153846153,6.296231725139378
218,7,8.576923076923077,3.9474298108533707
219,1,22.826923076923077,6.676623409391124
219,2,27.75,7.755769515935458
219,3,27.153846153846153,8.481547711574251
219,4,26.326923076923077,8.64942739541044
219,5,26.192307692307693,8.800709555926886
219,6,26.596153846153847,7.426131960680194
219,7,18.826923076923077,6.028433132513167
220,1,10.442307692307692,4.108401060755644
220,2,8.442307692307692,4.504522614206799
220,3,10.115384615384615,4.693148306376119
220,4,9.288461538461538,4.28099557076658
220,5,11.134615384615385,5.4665788353316485
220,6,10.288461538461538,4.127081950950848
220,7,9.923076923076923,4.176714882494745
221,1,1.5,0.7768193328323317
221,2,1.5,0.9999999999999998
221,3,1.7857142857142858,1.1217137594956024
221,4,1.4,1.0
221,5,1.5789473684210527,0.7685331969757722
221,6,1.565217391304348,0.945135245565981
221,7,1.2380952380952381,0.5389584311207966
222,1,8.942307692307692,5.754498535377793
222,2,5.2745098039215685,4.833542929870589
222,3,6.510204081632653,4.168944955359369
222,4,6.469387755102041,3.926947716400988
222,5,5.673469387755102,3.7770565871568604
222,6,6.313725490196078,3.880671055775953
222,7,4.6938775510204085,2.686417081298784
223,1,159.42307692307693,33.71294401663071
223,2,128.42307692307693,41.80080970875676
223,3,115.4423076923077,17.76581147359258
223,4,117.61538461538461,19.28339105130127
223,5,130.3846153846154,22.175020256554042
223,6,151.67307692307693,27.37160483295091
223,7,164.42307692307693,41.2663971706393
224,1,628.0576923076923,106.96479418280641
224,2,536.0576923076923,129.9762291180453
224,3,590.6730769230769,75.73993718286647
224,4,589.9230769230769,81.06928679182484
224,5,615.5769230769231,85.3119641182845
224,6,674.0576923076923,94.80763050732399
224,7,772.0192307692307,137.3664756865151
225,1,44.13461538461539,9.739808844107705
225,2,25.423076923076923,17.59049002633286
225,3,24.403846153846153,9.135708039754334
225,4,26.46153846153846,8.883696321454545
225,5,27.307692307692307,9.321151282797764
225,6,33.71153846153846,8.816954563952647
225,7,38.98076923076923,10.146940782315577
226,1,461.71153846153845,73.35017717568496
226,2,431.88461538461536,91.15805146506803
226,3,414.4423076923077,50.72973891374181
226,4,415.8076923076923,53.08337447403403
226,5,416.90384615384613,49.86029880257187
226,6,456.38461538461536,60.782529044981935
226,7,522.4423076923077,93.62239833010014
227,1,5.634615384615385,2.6937025044543748
227,2,6.653846153846154,3.452107145001898
227,3,6.961538461538462,3.709878378967025
227,4,7.076923076923077,4.584056572582138
227,5,7.784313725490196,3.7858353133235796
227,6,7.846153846153846,3.821428823146791
227,7,5.711538461538462,3.877216195914828
228,1,29.192307692307693,10.409344334399576
228,2,23.423076923076923,11.015757259215858
228,3,23.134615384615383,7.913822224570857
228,4,24.442307692307693,6.991348888163006
228,5,25.115384615384617,6.348239978888841
228,6,28.5,8.562343457850549
228,7,37.44230769230769,12.901456767628936
229,1,4114.211538461538,566.3380593879527
229,2,4972.653846153846,770.1095894668748
229,3,5641.288461538462,627.4082180057225
229,4,5810.538461538462,714.147248548471
229,5,5950.615384615385,896.7948407664596
229,6,5843.153846153846,718.8161123112436
229,7,5120.365384615385,798.0110822574658
230,1,8508.384615384615,1128.8995188590707
230,2,8986.288461538461,1075.141528969667
230,3,10064.0,1080.369744260605
230,4,10285.153846153846,1214.8990660022553
230,5,10038.865384615385,1316.9471088110301
230,6,9922.576923076924,1094.9922436139261
230,7,9224.192307692309,1178.0546283558538
231,1,3782.403846153846,594.4611750252222
231,2,4434.884615384615,728.1287231017134
231,3,5031.826923076923,709.41919688432
231,4,5223.903846153846,838.3335771944147
231,5,5470.9807692307695,1010.5029516578368
231,6,5197.038461538462,832.3627593769356
231,7,4760.211538461538,815.3861911073593
232,1,599.8269230769231,124.51674761816473
232,2,332.63461538461536,124.13939490152123
232,3,337.59615384615387,45.440441353570066
232,4,378.36538461538464,63.063935452452796
232,5,422.9807692307692,83.41239160884003
232,6,488.2307692307692,85.03877209944294
232,7,697.9230769230769,139.64743367324508
233,1,2686.0,301.6935856259512
233,2,3597.9423076923076,555.7030316197969
233,3,3933.8653846153848,556.7634421753879
233,4,4076.2115384615386,583.9508889012563
233,5,4219.307692307692,703.7913165097806
233,6,4201.0192307692305,551.0966069675637
233,7,3242.2115384615386,452.16825501647685
234,1,6806.0192307692305,1051.6540937762088
234,2,8231.442307692309,1100.5600430558259
234,3,9311.75,1298.240828968185
234,4,9580.807692307691,1424.901662082803
234,5,9556.615384615385,1837.540930891023
234,6,9416.115384615385,1416.2804869791469
234,7,8785.423076923076,1293.0550895283052
235,1,12.192307692307692,4.610467466148119
235,2,10.923076923076923,7.848682052086907
235,3,10.942307692307692,5.6686736752791145
235,4,10.673076923076923,5.876911132946886
235,5,12.653846153846153,7.682127501952791
235,6,12.865384615384615,5.804085262254802
235,7,11.0,6.180297600550684
236,1,7207.403846153846,1706.3131710304458
236,2,10671.826923076924,2025.5942698199958
236,3,11969.615384615385,1864.2673602106831
236,4,11951.01923076923,2205.0870819173133
236,5,12030.653846153846,2457.730715514805
236,6,11562.48076923077,2355.1848475840684
236,7,8875.73076923077,2174.1455127031495
237,1,7447.923076923077,1447.4627408412557
237,2,11599.557692307691,2022.141782557098
237,3,13380.98076923077,2035.27769931978
237,4,13581.173076923076,2339.0153175495716
237,5,13650.384615384615,2660.2359924346833
237,6,12467.288461538461,2221.350025269817
237,7,9749.807692307691,2022.814696314505
238,1,4765.865384615385,826.0215310502945
238,2,5207.038461538462,929.0901929990428
238,3,5676.615384615385,719.8284968356782
238,4,5738.75,915.8898571292057
238,5,5880.9807692307695,964.9236785908404
238,6,5916.153846153846,924.0398171672078
238,7,5312.076923076923,1022.2136656690435
239,1,6833.076923076923,1108.6823100217
239,2,6660.942307692308,1230.8608563061568
239,3,7113.076923076923,801.3671368882459
239,4,7201.288461538462,928.3663352434066
239,5,7396.403846153846,1048.6951791671622
239,6,7716.7307692307695,947.8561592575817
239,7,7730.75,1364.7607831037792
240,1,1.8421052631578947,0.9451530918314648
240,2,1.4074074074074074,0.6360490582953523
240,3,1.6571428571428573,0.9375455171023193
240,4,2.0285714285714285,1.0977440579692166
240,5,2.0588235294117645,1.6686262989328067
240,6,1.8387096774193548,0.9344079834686198
240,7,1.7435897435897436,1.1172793251547948
241,1,5.846153846153846,2.099342711184747
241,2,5.078431372549019,3.554395235507171
241,3,5.576923076923077,4.069716730741419
241,4,4.921568627450981,2.696984517974858
241,5,6.1,3.506553631038165
241,6,6.211538461538462,3.3742771976135635
241,7,5.72,2.718342832518011
242,1,5.08,2.7982501821017816
242,2,8.346153846153847,6.410422320628217
242,3,7.686274509803922,4.310406923149745
242,4,8.365384615384615,4.601912842498731
242,5,8.826923076923077,4.7474292479777995
242,6,9.23076923076923,4.300548914418855
242,7,5.980769230769231,2.493052185695943
243,1,72.28846153846153,21.545516378543812
243,2,48.78846153846154,31.370859800865368
243,3,43.53846153846154,9.748728501227662
243,4,46.11538461538461,11.38567012357621
243,5,52.0,11.198739424858601
243,6,60.69230769230769,13.988144085699599
243,7,70.11538461538461,25.89924205579879
244,1,297.4807692307692,75.41505814805896
244,2,265.11538461538464,95.19714401840496
244,3,283.2307692307692,52.23574592496845
244,4,275.59615384615387,54.9089298124844
244,5,294.3269230769231,59.45165152271449
244,6,323.75,67.27260171255809
244,7,288.6730769230769,82.82434073264868
245,1,1.0,0.0
245,2,1.5,1.0
245,3,1.0,0.0
245,4,1.1428571428571428,0.3779644730092272
245,5,1.0,0.0
245,6,1.25,0.45226701686664544
245,7,1.3,0.48304589153964794
246,1,3863.019230769231,750.7408495295415
246,2,3593.519230769231,706.6854832044774
246,3,3763.519230769231,760.0835735882025
246,4,3799.0576923076924,689.1802010704539
246,5,4274.134615384615,833.0385916924067
246,6,3923.3653846153848,666.023200115436
246,7,4342.403846153846,784.8025668947096
247,1,44.67307692307692,13.186031161721422
247,2,33.78846153846154,13.895035844363223
247,3,39.15384615384615,17.16286988134859
247,4,37.40384615384615,11.727727519011557
247,5,38.03846153846154,11.023969496922602
247,6,45.21153846153846,13.261083471633414
247,7,51.0,17.748791729104752
248,1,4.7254901960784315,2.2278099683101247
248,2,4.469387755102041,6.611549367131248
248,3,4.32,2.7806914424220435
248,4,3.78,2.651838022572114
248,5,4.254901960784314,2.313811896027004
248,6,4.872340425531915,2.863693429036035
248,7,4.365384615384615,1.960680615659118
249,1,6043.326923076923,956.9042142970042
249,2,4285.2307692307695,630.240589460341
249,3,4697.576923076923,531.5038725313647
249,4,5063.942307692308,610.1214091156256
249,5,5354.134615384615,799.1500884541775
249,6,6030.057692307692,793.2311043079621
249,7,7473.7692307692305,1197.4610823490561
250,1,6.423076923076923,2.972726706644624
250,2,6.9411764705882355,5.382979712783181
250,3,5.461538461538462,3.189821670973058
250,4,5.288461538461538,2.823823985387986
250,5,4.901960784313726,3.2388572179754034
250,6,6.196078431372549,3.644281042088479
250,7,5.653846153846154,2.9431516746149593
251,1,1.0555555555555556,0.2357022603955158
251,2,1.0714285714285714,0.2672612419124244
251,3,2.25,3.1509635714446826
251,4,1.2222222222222223,0.6666666666666667
251,5,1.4666666666666666,0.9154754164341269
251,6,1.6470588235294117,0.9314757424772421
251,7,1.2666666666666666,1.0327955589886444
252,1,3.2448979591836733,1.9097405173314554
252,2,3.6122448979591835,2.4222607082590244
252,3,3.574468085106383,1.8027114945700407
252,4,3.477272727272727,1.731898224138412
252,5,3.0784313725490198,1.494565318143064
252,6,3.5918367346938775,2.0198841483582948
252,7,3.0784313725490198,1.4260874763478144
253,1,2.375,3.7278330341412533
253,2,1.5172413793103448,0.7377906040127227
253,3,1.3666666666666667,0.614947899858378
253,4,2.36,3.0259984578096977
253,5,1.7916666666666667,1.7440374613713625
253,6,1.625,0.875388112682647
253,7,1.6956521739130435,0.8756702684071968
254,1,9.615384615384615,4.899595205984243
254,2,9.23076923076923,6.06376374615888
254,3,9.823529411764707,4.962684283139281
254,4,9.038461538461538,5.586965006055063
254,5,8.470588235294118,4.90857592862317
254,6,9.615384615384615,4.967162152494162
254,7,8.51923076923077,3.867868565478797
255,1,462.36538461538464,111.59081922426813
255,2,158.84615384615384,89.87581511051673
255,3,157.94230769230768,43.32974953274177
255,4,189.3846153846154,38.20591979906134
255,5,220.19230769230768,52.18670796944164
255,6,276.84615384615387,61.41705218131633
255,7,523.7692307692307,135.67935317441652
256,1,357.0769230769231,83.02984253346034
256,2,128.09615384615384,69.25946091396838
256,3,126.36538461538461,25.269549873900853
256,4,143.44230769230768,32.90355095059455
256,5,170.5,33.03859893530358
256,6,210.3653846153846,44.235124383920684
256,7,378.3269230769231,84.06643524882534
257,1,10.884615384615385,3.812537861741134
257,2,8.903846153846153,5.609024994384672
257,3,9.75,3.8596708180270256
257,4,11.923076923076923,4.950128355817136
257,5,11.384615384615385,5.130278615504215
257,6,11.538461538461538,4.403481414417365
257,7,12.692307692307692,4.318398675337347
258,1,5.980392156862745,4.402227600106253
258,2,7.865384615384615,8.177033466958457
258,3,5.7254901960784315,3.0204531538995862
258,4,5.784313725490196,3.5060731623295944
258,5,7.08,4.2322377927869175
258,6,6.509803921568627,3.494982397778895
258,7,5.25,2.496075350798278
259,1,6.176470588235294,3.6644556613660426
259,2,5.173076923076923,3.7454346267137573
259,3,5.588235294117647,2.940588176458821
259,4,5.14,3.0706643567535563
259,5,5.529411764705882,2.5640042213418495
259,6,6.078431372549019,3.248649794944983
259,7,5.020408163265306,2.3584051454175494
260,1,186.51923076923077,28.131686401437765
260,2,149.17307692307693,49.4355278903532
260,3,135.78846153846155,24.44388254073314
260,4,130.8846153846154,16.94819539951528
260,5,135.51923076923077,20.425369062943904
260,6,153.15384615384616,23.062901723274887
260,7,186.8653846153846,27.135122198212333
261,1,1602.3846153846155,164.37476952595838
261,2,1511.673076923077,260.4918214932222
261,3,1556.8653846153845,151.49076576350745
261,4,1575.9807692307693,177.85999014256782
261,5,1638.0961538461538,229.506312409697
261,6,1680.173076923077,121.45873521066468
261,7,1971.423076923077,164.29079266670055
262,1,2535.6923076923076,518.1121287702921
262,2,3157.3076923076924,556.3362130047374
262,3,3461.7884615384614,438.7803656455221
262,4,3521.3846153846152,537.4638758073778
262,5,3617.423076923077,575.9740035716429
262,6,3706.1153846153848,602.8508954224202
262,7,3123.826923076923,659.9875732981599
263,1,5013.0192307692305,893.7392586028791
263,2,4648.923076923077,953.8924764940309
263,3,4934.634615384615,466.7117777431409
263,4,5080.346153846154,589.6774088054462
263,5,5242.384615384615,667.6866164585663
263,6,5761.576923076923,727.0276404960467
263,7,5997.7307692307695,1151.454376428122
264,1,4003.096153846154,891.4778930015076
264,2,4139.615384615385,1065.411457916909
264,3,4412.346153846154,922.6168853016621
264,4,4544.403846153846,988.1042109765666
264,5,4715.365384615385,1012.0176707138588
264,6,4740.692307692308,994.0825021677723
264,7,4471.288461538462,1042.3715482351463
265,1,147.73076923076923,27.498388818837658
265,2,126.8076923076923,29.75853047021318
265,3,122.23076923076923,23.622534426475394
265,4,135.21153846153845,22.01455537972819
265,5,134.51923076923077,22.609637355726562
265,6,145.67307692307693,30.971030837400665
265,7,142.3653846153846,19.114750331650356
